"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-05","10.29",,"0.00","0.0","0.0","72","81","62","   80","   20","17.0","23.0",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-06","8.95",,"0.00","0.0","0.0","72","85","60","   90","  110","17.0","21.9",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-07","13.20",,"0.11","0.0","0.0","75","89","66","  290","  280","35.1","42.1","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-08","8.50",,"0.02","0.0","0.0","70","78","66","   70","   40","16.1","19.9",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-09","10.07",,"0.06","0.0","0.0","74","89","66","  220","  220","23.0","30.0","    1","    1",,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-10","5.59",,"1.37","0.0","0.0","71","75","63","  360","  290","23.0","35.1","    1",,"    1",,,,,"    1",
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-11","12.08",,"0.37","0.0","0.0","67","77","57","   30","   20","21.0","23.9","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-12","8.50",,"0.00","0.0","0.0","68","82","56","   70","   40","17.0","25.1",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-13","8.50",,"0.00","0.0","0.0","72","83","62","  110","  100","18.1","25.1",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-14","8.28",,"0.00","0.0","0.0","74","90","64","  150","  160","18.1","30.0","    1",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-15","15.66",,"0.13","0.0","0.0","78","90","62","  210","  200","36.0","48.1",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-16","13.65",,"0.00","0.0","0.0","64","72","57","  270","  280","23.9","35.1",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-17","6.93",,"0.00","0.0","0.0","64","81","50","  350","  350","16.1","21.0",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-18","3.36",,"0.00","0.0","0.0","69","88","50","  130","  120","14.1","17.0","    1",,,,,,,"    1",
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-19","9.17",,"0.00","0.0","0.0","73","88","56","  240","  280","19.9","23.9",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-20","9.17",,"0.00","0.0","0.0","74","87","61","   20","  360","21.9","25.1",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-21","12.75",,"0.00","0.0","0.0","73","83","66","  100","   90","23.9","29.1",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-22","12.30",,"0.04","0.0","0.0","74","82","69","  110","  110","23.0","28.0","    1",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-23","8.50",,"0.04","0.0","0.0","76","87","69","  250","  270","19.9","28.0",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-24","10.74",,"0.00","0.0","0.0","76","87","65","  240","  250","23.0","27.1",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-25","9.84",,"0.00","0.0","0.0","71","84","59","  270","  280","23.0","28.0",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-26","6.93",,"0.00","0.0","0.0","70","84","58","  270","  270","18.1","21.9",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-27","8.72",,"0.00","0.0","0.0","74","87","61","  320","  270","17.0","23.0","    1",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-28","6.93",,"0.00","0.0","0.0","73","84","63","  340","  270","16.1","21.0",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-29","5.14",,"0.00","0.0","0.0","74","88","59","   70","   70","16.1","19.9",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-04-30","10.74",,"0.00","0.0","0.0","74","84","62","   60","   50","19.9","23.9",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-01","10.51",,"0.00","0.0","0.0","73","85","62","   60","   60","21.9","27.1",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-02","9.62",,"0.00","0.0","0.0","72","84","61","   80","   80","21.0","25.9",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-03","9.62",,"0.00","0.0","0.0","75","86","67","   70","   70","19.9","23.9",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-04","9.17",,"0.00","0.0","0.0","75","87","64","   80","  120","19.9","27.1",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-05","9.62",,"0.18","0.0","0.0","75","86","64","   50","   50","23.9","29.1","    1",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-06","5.59",,"0.41","0.0","0.0","75","82","71","  340","  340","16.1","19.9","    1",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-07","8.05",,"0.00","0.0","0.0","78","91","69","   20","   50","19.9","23.0",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-08","9.62",,"0.00","0.0","0.0","76","88","63","   30","   40","17.0","23.0",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-09","9.84",,"0.00","0.0","0.0","75","89","64","   70","   60","17.0","23.9",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-10","6.04",,"0.00","0.0","0.0","76","88","65","   50","   50","14.1","18.1",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-11","5.82",,"0.00","0.0","0.0","78","93","64","   80","   70","16.1","21.9","    1",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-12","5.82",,"0.09","0.0","0.0","75","77","71","   60","   60","13.0","16.1","    1",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-13","7.61",,"0.14","0.0","0.0","75","85","70","   80","   90","17.0","21.0",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-14","8.72",,"0.75","0.0","0.0","72","76","70","  100","  100","21.0","25.9","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-15","9.40",,"0.75","0.0","0.0","75","89","69","  260","  270","30.0","38.0","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-16","9.62",,"0.69","0.0","0.0","74","88","68","  140","  120","38.0","47.0","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-17","8.72",,"0.77","0.0","0.0","74","86","69","  260","  250","23.0","28.0","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-18","6.71",,"0.08","0.0","0.0","75","86","69","  110","  150","17.0","23.0","    1",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-19","8.05",,"1.34","0.0","0.0","75","83","69","  150","  150","23.9","27.1","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-20","7.16",,"0.28","0.0","0.0","72","78","69","  130","  150","21.0","33.1","    1",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-21","8.28",,"0.01","0.0","0.0","75","80","72","  150","  160","21.0","25.9","    1",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-22","8.28",,"0.00","0.0","0.0","75","82","71","  120","  120","25.1","32.0",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-23","5.59",,"0.00","0.0","0.0","77","89","68","  100","  100","16.1","19.0","    1",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-24","6.04",,"0.00","0.0","0.0","79","91","71","  100","  110","18.1","23.0","    1",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-25","7.61",,"0.00","0.0","0.0","78","88","71","  140","  140","28.0","32.0",,,,,,,,"    1",
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-26","10.51",,"0.04","0.0","0.0","77","85","70","  110","   90","21.0","23.9","    1",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-27","13.42",,"0.29","0.0","0.0","76","84","71","  130","  130","25.9","32.0","    1",,,,,,,"    1",
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-28","13.42",,"0.24","0.0","0.0","79","87","73","  200","  200","23.9","33.1","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-29","9.40",,"0.02","0.0","0.0","78","89","72","  250","  240","23.9","29.1","    1",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-30","6.04",,"0.75","0.0","0.0","76","81","72","  220","  250","21.9","29.1","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-05-31","4.70",,"0.66","0.0","0.0","76","86","72","  320","  310","21.9","30.0","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-01","4.92",,"0.38","0.0","0.0","78","91","70","  340","   70","14.1","18.1","    1",,"    1",,,,,"    1",
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-02","7.16",,"0.27","0.0","0.0","81","91","73","  280","  280","28.0","34.0","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-03","8.50",,"0.00","0.0","0.0","81","89","75","  290","  230","16.1","21.9",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-04","10.96",,"0.00","0.0","0.0","83","94","77","  270","  270","17.0","21.9",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-05","8.72",,"0.00","0.0","0.0","83","92","74","  300","  310","30.0","38.0",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-06","6.04",,"0.03","0.0","0.0","79","87","73","  300","  280","25.1","40.0","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-07","6.26",,"2.35","0.0","0.0","79","91","70","   60","   60","25.1","33.1",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-08","5.82",,"0.48","0.0","0.0","75","89","70","  290","  280","31.1","40.0",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-09","4.25",,"0.00","0.0","0.0","77","89","69","  340","  340","18.1","21.9",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-10","5.37",,"0.00","0.0","0.0","80","90","71","  200","  200","16.1","19.9",,,"    1",,,,,"    1",
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-11","4.92",,"0.05","0.0","0.0","79","90","71","  180","  190","21.0","27.1","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-12","4.92",,"0.31","0.0","0.0","78","90","70","  250","  260","28.0","36.9","    1",,"    1",,,,,"    1",
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-13","4.70",,"0.03","0.0","0.0","79","92","72","  320","   50","23.0","31.1",,,"    1",,,,,"    1",
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-14","3.80",,"1.25","0.0","0.0","79","92","72","  320","  300","21.0","25.9","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-15","4.92",,"0.00","0.0","0.0","79","91","72","  310","  300","21.0","25.9",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-16","4.92",,"0.00","0.0","0.0","79","91","71","   30","   30","19.9","23.9",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-17","5.37",,"0.00","0.0","0.0","80","93","72","   70","   60","19.9","23.0",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-18","6.49",,"0.00","0.0","0.0","83","92","74","  100","  100","16.1","21.0",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-19","4.25",,"0.00","0.0","0.0","81","92","72","  130","  120","14.1","19.0",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-20","5.37",,"0.27","0.0","0.0","82","94","72","  310","  250","18.1","23.9","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-21","5.59",,"0.96","0.0","0.0","79","88","76","  260","  280","19.9","23.9","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-22","5.82",,"0.49","0.0","0.0","81","93","74","  230","  260","30.0","38.0","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-23","6.71",,"0.02","0.0","0.0","81","93","75","  240","  250","21.0","23.9",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-24","4.03",,"0.84","0.0","0.0","80","93","74","  230","  230","29.1","36.9","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-25","4.92",,"0.04","0.0","0.0","80","92","73","  140","  130","21.0","25.1",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-26","4.47",,"1.02","0.0","0.0","82","92","74","   60","   60","30.0","47.0","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-27","3.58",,"0.00","0.0","0.0","79","92","73","   30","   40","19.9","23.0",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-28","6.49",,"0.00","0.0","0.0","80","92","74","  290","  300","21.0","25.9",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-29","4.47",,"0.25","0.0","0.0","78","89","74","  240","  250","18.1","23.0","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-06-30","4.03",,"0.47","0.0","0.0","76","86","72","  240","  240","21.9","28.0","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-01","5.14",,"0.13","0.0","0.0","79","92","72","  110","  100","19.9","25.1",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-02","4.25",,"0.00","0.0","0.0","81","93","74","  110","  110","28.0","34.0",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-03","6.04",,"0.00","0.0","0.0","83","92","75","  300","   70","18.1","23.0",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-04","5.82",,"0.16","0.0","0.0","79","85","70","  140","  130","36.9","45.0","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-05","5.37",,"0.52","0.0","0.0","77","89","71","  220","  220","25.9","33.1","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-06","3.80",,"0.51","0.0","0.0","76","88","71","  300","  290","25.1","36.0","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-07","3.80",,"0.02","0.0","0.0","78","90","71","  110","  100","21.0","25.1",,,"    1",,,,,"    1",
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-08","4.25",,"0.03","0.0","0.0","79","91","72","   30","   30","14.1","17.0","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-09","6.26",,"0.00","0.0","0.0","81","90","75","   10","   10","17.0","21.0",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-10","4.03",,"0.00","0.0","0.0","82","93","73","  100","   60","15.0","19.0",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-11","6.49",,"0.00","0.0","0.0","84","93","76","   80","   80","16.1","19.9",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-12","3.13",,"0.00","0.0","0.0","83","95","73","  270","  290","19.9","23.9",,,,,,,,"    1",
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-13","4.25",,"0.00","0.0","0.0","83","94","76","   70","   70","19.9","23.9",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-14","3.36",,"0.00","0.0","0.0","83","94","73","  160","  190","10.1","14.1","    1",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-15","4.03",,"0.54","0.0","0.0","84","91","75","  140","  130","15.0","17.0","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-16","4.92",,"0.00","0.0","0.0","83","94","75","  230","  230","25.9","31.1","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-17","5.37",,"0.17","0.0","0.0","82","94","75","  260","  260","18.1","23.9","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-18","5.37",,"0.49","0.0","0.0","79","90","75","  280","  280","23.9","32.0","    1",,"    1",,,,,"    1",
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-19","6.71",,"0.66","0.0","0.0","79","89","74","  230","  260","29.1","35.1","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-20","6.93",,"0.43","0.0","0.0","79","87","75","  240","  240","23.9","29.1","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-21","8.05",,"0.26","0.0","0.0","81","90","76","  220","  220","21.9","30.0","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-22","10.74",,"2.43","0.0","0.0","81","94","70","   10","   10","32.0","40.0","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-23","10.96",,"0.06","0.0","0.0","78","91","70","  280","  280","23.0","29.1",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-24","7.16",,"0.07","0.0","0.0","80","89","73","  240","  200","21.0","27.1",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-25","6.93",,"0.10","0.0","0.0","80","90","75","  230","  180","23.0","29.1",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-26","5.82",,"0.17","0.0","0.0","80","90","75","  230","  240","23.0","27.1",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-27","5.37",,"1.21","0.0","0.0","81","91","75","  190","  200","19.9","25.1",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-28","2.91",,"1.23","0.0","0.0","80","91","74","   40","   50","23.0","25.9","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-29","3.36",,"0.04","0.0","0.0","79","91","75","  130","  120","21.0","28.0","    1",,"    1",,,,,"    1",
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-30","6.49",,"0.00","0.0","0.0","80","89","74","  180","  220","17.0","21.0",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-07-31","6.49",,"0.01","0.0","0.0","79","90","74","  110","  100","19.9","23.9",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-08-01","8.05",,"0.73","0.0","0.0","81","92","71","  150","  240","29.1","38.0","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-08-02","7.61",,"0.03","0.0","0.0","81","92","75","  120","  170","16.1","19.9","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-08-03","6.93",,"0.26","0.0","0.0","82","92","75","  180","  190","21.9","30.0","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-08-04","7.38",,"0.00","0.0","0.0","83","91","75","   60","   60","18.1","21.9",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-08-05","7.61",,"0.04","0.0","0.0","83","92","77","   50","   50","23.9","31.1",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-08-06","8.50",,"0.00","0.0","0.0","82","91","76","   80","   70","19.9","23.9",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-08-07","7.83",,"0.00","0.0","0.0","83","94","75","  100","  120","16.1","21.0",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-08-08","4.47",,"0.82","0.0","0.0","83","93","74","  210","  200","17.0","23.9","    1",,"    1",,,,,"    1",
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-08-09","6.26",,"1.58","0.0","0.0","80","94","70","  240","  230","44.1","69.1","    1","    1","    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-08-10","6.04",,"0.07","0.0","0.0","78","88","74","  320","  330","25.9","36.0",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-08-11","4.92",,"0.00","0.0","0.0","80","88","75","  300","  290","21.0","25.1",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-08-12","4.70",,"0.39","0.0","0.0","80","89","74","  180","  190","25.9","32.0","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-08-13","6.93",,"0.00","0.0","0.0","80","91","74","  220","  200","21.9","28.0",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-08-14","4.70",,"0.02","0.0","0.0","80","91","73","  230","  230","19.9","28.0","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-08-15","5.59",,"0.00","0.0","0.0","81","91","73","  170","  180","23.0","27.1",,,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-08-16","5.82",,"0.38","0.0","0.0","83","94","76","  140","  140","21.0","23.9","    1",,"    1",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-08-17","6.93",,"0.00","0.0","0.0","83","93","76","  110","   90","17.0","23.0","    1",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-08-18","4.92",,"0.00","0.0","0.0","83","93","75","  150","  160","19.9","23.9",,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","2018-08-19","4.92",,"0.64","0.0","0.0","83","94","74","  180","  180","35.1","38.9","    1",,"    1",,,,,,
